"Fecha Retiro","Iniciativa","Cod. Serial","Vintage Inicial","Vintage Final","Año absorción","Cod. Seriales Entregados","Destinación","Usuario Final","Nit Usuario Final","Sujeto Pasivo","Nit Sujeto Pasivo","TCO2e Entregadas"
"07/10/2020","Sombrilla bajo Cauca y costa norte fcg","COLCX-14-0008-2015","6/8/2009","10/30/2019","2015","COLCX-14-0008-2015-21795-22621","Impuesto al Carbono","INGENIO CARMELITA","891900196-1","PRIMAX COLOMBIA SA","860002554-8","827"
"07/10/2020","Sombrilla bajo Cauca y costa norte fcg","COLCX-14-0008-2015","6/8/2009","10/30/2019","2015","COLCX-14-0008-2015-21339-21794","Impuesto al Carbono","CEMEX TRANSPORTES DE COLOMBIA SA","830078000-7","ORGANIZACIÓN TERPEL SA","830095213-0 ","456"
"07/10/2020","Sombrilla bajo Cauca y costa norte fcg","COLCX-14-0008-2015","6/8/2009","10/30/2019","2015","COLCX-14-0008-2015-19515-21338","Impuesto al Carbono","CEMEX TRANSPORTES DE COLOMBIA SA","830078000-7","PRIMAX COLOMBIA SA","860002554-8","1824"
"07/10/2020","Sombrilla bajo Cauca y costa norte fcg","COLCX-14-0008-2015","6/8/2009","10/30/2019","2015","COLCX-14-0008-2015-18653-19514","Impuesto al Carbono","CEMEX COLOMBIA SA","860002523-1","ORGANIZACIÓN TERPEL SA","830095213-0 ","862"
"07/10/2020","Sombrilla bajo Cauca y costa norte fcg","COLCX-14-0008-2015","6/8/2009","10/30/2019","2015","COLCX-14-0008-2015-18207-18652","Impuesto al Carbono","CEMEX COLOMBIA SA","860002523-1","PRIMAX COLOMBIA SA","860002554-8","446"
"02/10/2020","Proyecto forestal núcleo Vichada - Meta Co2cero","COLCX-14-0010-2010","6/1/2008","1/19/2023","2010","Colcx-14-0010-2010-06-15","Compensacion voluntaria","NESTOR IVAN GUITIERREZ MOLINA","79618808","NESTOR IVAN GUITIERREZ MOLINA","79618808","10"
"02/10/2020","Proyecto forestal núcleo Vichada - Meta Co2cero","COLCX-14-0010-2010","6/1/2008","1/19/2023","2010","Colcx-14-0010-2010-1-5","Compensacion voluntaria","BANCO AGRARIO DE COLOMBIA","800037800-8","BANCO AGRARIO DE COLOMBIA","800037800-8","5"
"30/09/2020","PROGRAMA DE COMPENSACIONES INCUBADORA SANTANDER – ISSA 2017","COLCX-14-0012-2016","3/7/2007","11/1/2017","2016","Colcx-14-0012-2016-001-106","Impuesto al Carbono","INCUBADORA SANTANDER S.A.","890200474-5","ORGANIZACIÓN TERPEL SA","830095213-0 ","106"
"30/09/2020","PROGRAMA DE COMPENSACIONES INCUBADORA SANTANDER – ISSA 2017","COLCX-14-0012-2015","3/7/2007","11/1/2017","2015","Colcx-14-0012-2015-2699-3245","Impuesto al Carbono","INCUBADORA SANTANDER S.A.","890200474-5","ORGANIZACIÓN TERPEL SA","830095213-0 ","547"
"29/09/2020","PROYECTO FORESTAL CO2CERO CAUCHO PL UNO","COLCX-14-0011-2008","5/12/2008","10/23/2019","2008","Colcx-14-0011-2008-001-169","Compensacion voluntaria","COLEGIO SANTA FRANCISCA ROMANA","901316552-1","COLEGIO SANTA FRANCISCA ROMANA","901316552-1","169"
"09/09/2020","Proyecto forestal núcleo Vichada - Meta Co2cero","COLCX-14-0010-2009","6/1/2008","1/19/2023","2009","Colcx-14-0010-2009-0011-0026","Compensacion voluntaria","UNIDAD NACIONAL PARA LA GESTION DEL RIESGO DE DESASTRES - UNGRD","900478966-6","UNIDAD NACIONAL PARA LA GESTION DEL RIESGO DE DESASTRES - UNGRD","900478966-6","16"
"09/09/2020","Proyecto forestal núcleo Vichada - Meta Co2cero","COLCX-14-0010-2010","6/1/2008","1/19/2023","2010","Colcx-14-0010-2010-039-367","Compensacion voluntaria","UNIDAD NACIONAL PARA LA GESTION DEL RIESGO DE DESASTRES - UNGRD","900478966-6","UNIDAD NACIONAL PARA LA GESTION DEL RIESGO DE DESASTRES - UNGRD","900478966-6","329"
"28/08/2020","PROGRAMA DE COMPENSACIONES INCUBADORA SANTANDER – ISSA 2017","COLCX-14-0012-2015","3/7/2007","11/1/2017","2015","Colcx-14-0012-2015-2041-2698","Impuesto al Carbono","INCUBADORA SANTANDER S.A.","890200474-5","ORGANIZACIÓN TERPEL SA","830095213-0 ","658"
"20/08/2020","Sombrilla bajo Cauca y costa norte fcg","COLCX-14-0008-2017","6/8/2009","10/30/2019","2017","COLCX-14-0008-2017-00001-10112","Impuesto al Carbono","PRIMAX COLOMBIA SA","860002554-8","PRIMAX COLOMBIA SA","860002554-8","10112"
"20/08/2020","Sombrilla bajo Cauca y costa norte fcg","COLCX-14-0008-2016","6/8/2009","10/30/2019","2016","COLCX-14-0008-2016-00001-38150","Impuesto al Carbono","PRIMAX COLOMBIA SA","860002554-8","PRIMAX COLOMBIA SA","860002554-8","38150"
"20/08/2020","Sombrilla bajo Cauca y costa norte fcg","COLCX-14-0008-2015","6/8/2009","10/30/2019","2015","COLCX-14-0008-2015-00001-18206","Impuesto al Carbono","PETROLEOS DEL MILENIO SAS","819001667-8","PETROLEOS DEL MILENIO SAS","819001667-8","18206"
"19/08/2020","PROYECTO FORESTAL CO2CERO REFOCOSTA LA GLORIA","COLCX-14-0007-2019","7/14/2010","7/18/2019","2019","COLCX-14-0007-2019-9749-9749","Impuesto al Carbono","PETROLEOS DEL MILENIO SAS","819001667-8","PETROLEOS DEL MILENIO SAS","819001667-8","1"
"10/08/2020","Proyecto forestal de Mitigación Carbono SOMBRILLA ZONA CAFETERA FCG – CO2CERO","COLCX-14-0005-2015","5/1/2009","9/28/2019","2015","COLCX-14-0005-2015-36444-38375","Impuesto al Carbono","DISTRIBUIDORA DE COMBUSTIBLES DISCOM SAS","901160786-4","DISTRIBUIDORA DE COMBUSTIBLES DISCOM SAS","901160786-4","1932"
"10/08/2020","Proyecto forestal de Mitigación Carbono SOMBRILLA ZONA CAFETERA FCG – CO2CERO","COLCX-14-0005-2015","5/1/2009","9/28/2019","2015","COLCX-14-0005-2015-35096-36443","Impuesto al Carbono","CEMEX TRANSPORTES DE COLOMBIA SA","830078000-7","PRIMAX COLOMBIA SA","860002554-8","1348"
"10/08/2020","Proyecto forestal de Mitigación Carbono SOMBRILLA ZONA CAFETERA FCG – CO2CERO","COLCX-14-0005-2015","5/1/2009","9/28/2019","2015","COLCX-14-0005-2015-34336-35095","Impuesto al Carbono","CEMEX COLOMBIA SA","860002523-1","ORGANIZACIÓN TERPEL SA","830095213-0 ","760"
"10/08/2020","Proyecto forestal de Mitigación Carbono SOMBRILLA ZONA CAFETERA FCG – CO2CERO","COLCX-14-0005-2015","5/1/2009","9/28/2019","2015","COLCX-14-0005-2015-33424-34335","Impuesto al Carbono","CEMEX COLOMBIA SA","860002523-1","PRIMAX COLOMBIA SA","860002554-8","912"
"10/08/2020","Proyecto forestal de Mitigación Carbono SOMBRILLA ZONA CAFETERA FCG – CO2CERO","COLCX-14-0005-2015","5/1/2009","9/28/2019","2015","COLCX-14-0005-2015-32597-33423","Impuesto al Carbono","INGENIO CARMELITA","891900196-1","PRIMAX COLOMBIA SA","860002554-8","827"
"10/08/2020","Proyecto forestal de Mitigación Carbono SOMBRILLA ZONA CAFETERA FCG – CO2CERO","COLCX-14-0005-2015","5/1/2009","9/28/2019","2015","COLCX-14-0005-2015-32282-32596","Impuesto al Carbono","BIMBO DE COLOMBIA S.A.","830002366-0","ORGANIZACIÓN TERPEL SA","830095213-0 ","315"
"10/08/2020","PROYECTO FORESTAL CO2CERO REFOCOSTA LA GLORIA","COLCX-14-0007-2015","4/14/2010","7/18/2019","2015","COLCX-14-0007-2015-5488-5538","Impuesto al Carbono","DISTRIBUIDORA DE COMBUSTIBLES DISCOM SAS","901160786-4","DISTRIBUIDORA DE COMBUSTIBLES DISCOM SAS","901160786-4","51"
"10/08/2020","PROYECTO FORESTAL CO2CERO REFOCOSTA LA GLORIA","COLCX-14-0007-2015","4/14/2010","7/18/2019","2015","COLCX-14-0007-2015-5452-5487","Impuesto al Carbono","COLVANES SAS","800185306-4","PETROBRAS COLOMBIA COMBUSTIBLES SA","900047822-5","36"
"10/08/2020","PROYECTO FORESTAL CO2CERO REFOCOSTA LA GLORIA","COLCX-14-0007-2015","4/14/2010","7/18/2019","2015","COLCX-14-0007-2015-4793-5451","Impuesto al Carbono","COLVANES SAS","800185306-4","ORGANIZACIÓN TERPEL SA","830095213-0 ","659"
"10/08/2020","PROYECTO FORESTAL CO2CERO REFOCOSTA LA GLORIA","COLCX-14-0007-2015","4/14/2010","7/18/2019","2015","COLCX-14-0007-2015-3906-4792","Impuesto al Carbono","COLTANQUES SAS","860040576-1","PETROBRAS COLOMBIA COMBUSTIBLES SA","900047822-5","887"
"10/08/2020","PROYECTO FORESTAL CO2CERO REFOCOSTA LA GLORIA","COLCX-14-0007-2015","4/14/2010","7/18/2019","2015","COLCX-14-0007-2015-1879-3905","Impuesto al Carbono","COLTANQUES SAS","860040576-1","CHEVRON PETROLEUM COMPANY","860005223-9","2027"
"04/08/2020","Proyecto forestal de Mitigación Carbono SOMBRILLA ZONA CAFETERA FCG – CO2CERO","COLCX-14-0005-2019","5/1/2009","8/14/2023","2019","COLCX-14-0005-2019-00001-46509","Impuesto al Carbono","PRIMAX COLOMBIA SA","860002554-8","PRIMAX COLOMBIA SA","860002554-8","46509"
"04/08/2020","Proyecto forestal de Mitigación Carbono SOMBRILLA ZONA CAFETERA FCG – CO2CERO","COLCX-14-0005-2018","5/1/2009","8/14/2023","2018","COLCX-14-0005-2018-00001-50053","Impuesto al Carbono","PRIMAX COLOMBIA SA","860002554-8","PRIMAX COLOMBIA SA","860002554-8","50053"
"04/08/2020","Proyecto forestal de Mitigación Carbono SOMBRILLA ZONA CAFETERA FCG – CO2CERO","COLCX-14-0005-2017","5/1/2009","8/14/2023","2017","COLCX-14-0005-2017-00001-50493","Impuesto al Carbono","PRIMAX COLOMBIA SA","860002554-8","PRIMAX COLOMBIA SA","860002554-8","50493"
"04/08/2020","Proyecto forestal de Mitigación Carbono SOMBRILLA ZONA CAFETERA FCG – CO2CERO","COLCX-14-0005-2016","5/1/2009","8/14/2023","2016","COLCX-14-0005-2016-00001-47116","Impuesto al Carbono","PRIMAX COLOMBIA SA","860002554-8","PRIMAX COLOMBIA SA","860002554-8","47116"
"28/07/2020","PROGRAMA DE COMPENSACIONES INCUBADORA SANTANDER – ISSA 2017","COLCX-14-0012-2015","3/7/2007","11/1/2017","2015","Colcx-14-0012-2015-1378-2040","Impuesto al Carbono","INCUBADORA SANTANDER S.A.","890200474-5","ORGANIZACIÓN TERPEL SA","830095213-0 ","663"
"23/07/2020","PROYECTO FORESTAL CO2CERO CAUCHO PL UNO","COLCX-14-0011-2009","5/12/2008","10/23/2019","2009","Colcx-14-0011-2009-116-170","Compensacion voluntaria","STORK TECHNICAL SERVICES HOLDING B.V. SUCURSAL COLOMBIA","900619863-2","STORK TECHNICAL SERVICES HOLDING B.V. SUCURSAL COLOMBIA","900619863-2","55"
"23/07/2020","PROYECTO FORESTAL CO2CERO CAUCHO PL UNO","COLCX-14-0011-2009","5/12/2008","10/23/2019","2009","Colcx-14-0011-2009-001-115","Compensacion voluntaria","REPSOL SERVICIOS COLOMBIA S A (SUCURSAL EN COLOMBIA)","900895574-0","REPSOL SERVICIOS COLOMBIA S A (SUCURSAL EN COLOMBIA)","900895574-0","115"
"23/07/2020","Proyecto forestal de Mitigación Carbono SOMBRILLA ZONA CAFETERA FCG – CO2CERO","COLCX-14-0005-2015","5/1/2009","9/28/2019","2015","COLCX-14-0005-2015-00001-32281","Impuesto al Carbono","PETROLEOS DEL MILENIO SAS","819001667-8","PETROLEOS DEL MILENIO SAS","819001667-8","32281"
"13/07/2020","PROYECTO FORESTAL CO2CERO REFOCOSTA LA GLORIA","COLCX-14-0007-2015","4/14/2010","7/18/2019","2015","COLCX-14-0007-2015-0257-1878","Impuesto al Carbono","GMOVIL SAS","900364704-3","CHEVRON PETROLEUM COMPANY","860005223-9","1622"
"13/07/2020","PROYECTO FORESTAL CO2CERO REFOCOSTA LA GLORIA","COLCX-14-0007-2015","4/14/2010","7/18/2019","2015","COLCX-14-0007-2015-135-256","Impuesto al Carbono","EQUIRENT VEHICULOS Y MAQUINARIA","901253015-4","ORGANIZACIÓN TERPEL SA","830095213-0 ","122"
"13/07/2020","PROYECTO FORESTAL CO2CERO REFOCOSTA LA GLORIA","COLCX-14-0007-2015","4/14/2010","7/18/2019","2015","COLCX-14-0007-2015-006-134","Impuesto al Carbono","EQUIRENT SA","800204462-8","ORGANIZACIÓN TERPEL SA","830095213-0 ","129"
"13/07/2020","PROYECTO FORESTAL CO2CERO REFOCOSTA LA GLORIA","COLCX-14-0007-2015","4/14/2010","7/18/2019","2015","COLCX-14-0007-2015-1-5","Impuesto al Carbono","EQUIRENT BLINDADOS","900248356-7","ORGANIZACIÓN TERPEL SA","830095213-0 ","5"
"13/07/2020","PROYECTO FORESTAL CO2CERO REFOCOSTA LA GLORIA","COLCX-14-0007-2019","7/14/2010","7/18/2019","2019","COLCX-14-0007-2019-0001-9748","Impuesto al Carbono","PRIMAX COLOMBIA SA","860002554-8","PRIMAX COLOMBIA SA","860002554-8","9748"
"13/07/2020","PROYECTO FORESTAL CO2CERO REFOCOSTA LA GLORIA","COLCX-14-0007-2018","4/14/2010","7/18/2019","2018","COLCX-14-0007-2018-0001-9594","Impuesto al Carbono","PRIMAX COLOMBIA SA","860002554-8","PRIMAX COLOMBIA SA","860002554-8","9594"
"13/07/2020","PROYECTO FORESTAL CO2CERO REFOCOSTA LA GLORIA","COLCX-14-0007-2017","4/14/2010","7/18/2019","2017","COLCX-14-0007-2017-0001-6932","Impuesto al Carbono","PRIMAX COLOMBIA SA","860002554-8","PRIMAX COLOMBIA SA","860002554-8","6932"
"13/07/2020","PROYECTO FORESTAL CO2CERO REFOCOSTA LA GLORIA","COLCX-14-0007-2016","4/14/2010","7/18/2019","2016","COLCX-14-0007-2016-0001-5803","Impuesto al Carbono","PRIMAX COLOMBIA SA","860002554-8","PRIMAX COLOMBIA SA","860002554-8","5803"
"10/07/2020","Proyecto Forestal CO2CERO Casanare","COLCX-14-0014-2019","5/31/2019","3/17/2021","2019","Colcx-14-0014-2019-00001-30344","Impuesto al Carbono","PRIMAX COLOMBIA SA","860002554-8","PRIMAX COLOMBIA SA","860002554-8","30344"
"10/07/2020","Proyecto Forestal CO2CERO Casanare","COLCX-14-0014-2018","1/1/2018","5/30/2019","2018","Colcx-14-0014-2018-00001-72827","Impuesto al Carbono","PRIMAX COLOMBIA SA","860002554-8","PRIMAX COLOMBIA SA","860002554-8","72827"
"02/07/2020","PROGRAMA DE COMPENSACIONES INCUBADORA SANTANDER – ISSA 2017","COLCX-14-0012-2015","3/7/2007","11/1/2017","2015","Colcx-14-0012-2015-0695-1377","Impuesto al Carbono","INCUBADORA SANTANDER S.A.","890200474-5","ORGANIZACIÓN TERPEL SA","830095213-0 ","683"
"09/06/2020","PROYECTO FORESTAL CO2CERO VICHADA","COLCX-14-0013-2019","6/16/2012","4/28/2022","2019","Colcx-14-0013-2019-00001-14037","Impuesto al Carbono","CHEVRON PETROLEUM COMPANY","860005223-9","CHEVRON PETROLEUM COMPANY","860005223-9","14037"
"09/06/2020","PROYECTO FORESTAL CO2CERO VICHADA","COLCX-14-0013-2018","6/16/2012","4/28/2022","2018","Colcx-14-0013-2018-00001-14037","Impuesto al Carbono","CHEVRON PETROLEUM COMPANY","860005223-9","CHEVRON PETROLEUM COMPANY","860005223-9","14037"
"09/06/2020","PROYECTO FORESTAL CO2CERO VICHADA","COLCX-14-0013-2017","6/16/2012","4/28/2022","2017","Colcx-14-0013-2017-00001-14037","Impuesto al Carbono","CHEVRON PETROLEUM COMPANY","860005223-9","CHEVRON PETROLEUM COMPANY","860005223-9","14037"
"09/06/2020","PROYECTO FORESTAL CO2CERO VICHADA","COLCX-14-0013-2016","6/16/2012","4/28/2022","2016","Colcx-14-0013-2016-00001-13878","Impuesto al Carbono","CHEVRON PETROLEUM COMPANY","860005223-9","CHEVRON PETROLEUM COMPANY","860005223-9","13878"
"09/06/2020","PROYECTO FORESTAL CO2CERO VICHADA","COLCX-14-0013-2015","6/16/2012","4/28/2022","2015","Colcx-14-0013-2015-00001-11424","Impuesto al Carbono","CHEVRON PETROLEUM COMPANY","860005223-9","CHEVRON PETROLEUM COMPANY","860005223-9","11424"
"02/06/2020","PROGRAMA DE COMPENSACIONES INCUBADORA SANTANDER – ISSA 2017","COLCX-14-0012-2015","3/7/2007","11/1/2017","2015","Colcx-14-0012-2015-001-694","Impuesto al Carbono","INCUBADORA SANTANDER S.A.","890200474-5","ORGANIZACIÓN TERPEL SA","830095213-0 ","694"
"22/04/2020","Proyecto forestal núcleo Vichada - Meta Co2cero","COLCX-14-0010-2009","6/1/2008","1/19/2023","2009","Colcx-14-0010-2009-01-10","Compensacion voluntaria","CAMARA DE RIESGO CENTRAL DE CONTRAPARTE DE COLOMBIA S.A","900182389-4","CAMARA DE RIESGO CENTRAL DE CONTRAPARTE DE COLOMBIA S.A","900182389-4","10"
"22/04/2020","Proyecto forestal núcleo Vichada - Meta Co2cero","COLCX-14-0010-2008","6/1/2008","10/23/2019","2008","Colcx-14-0010-2008-01-23","Retiro Anulado","CAMARA DE RIESGO CENTRAL DE CONTRAPARTE DE COLOMBIA S.A","900182389-4","CAMARA DE RIESGO CENTRAL DE CONTRAPARTE DE COLOMBIA S.A","900182389-4","23"
"22/04/2020","Proyecto forestal núcleo Vichada - Meta Co2cero","COLCX-14-0010-2010","6/1/2008","1/19/2023","2010","Colcx-14-0010-2010-16-38","Compensacion voluntaria","CAMARA DE RIESGO CENTRAL DE CONTRAPARTE DE COLOMBIA S.A","900182389-4","CAMARA DE RIESGO CENTRAL DE CONTRAPARTE DE COLOMBIA S.A","900182389-4","23"
"06/04/2020","Proyecto Carbono CAS","COLCX-14-0004-2015","9/5/2018","5/8/2019","2015","Colcx-14-0004-2015-5750-5750","Impuesto al Carbono","INVERSIONES GLP SAS ESP","900335279-0","ORGANIZACIÓN TERPEL SA","830095213-0 ","1"
"01/04/2020","Proyecto Carbono CAS","COLCX-14-0004-2013","9/5/2018","5/8/2019","2013","Colcx-14-0004-2013-001-300","Acción Correctiva OVV","COMPAÑIA AGRÍCOLA DE LA SIERRA S.A","900113563-5","COMPAÑIA AGRÍCOLA DE LA SIERRA S.A","900113563-5","300"
"31/03/2020","Proyecto Carbono CAS","COLCX-14-0004-2015","9/5/2018","5/8/2019","2015","Colcx-14-0004-2015-5536-5749","Impuesto al Carbono","BIMBO DE COLOMBIA S.A.","830002366-0","ORGANIZACIÓN TERPEL SA","830095213-0 ","214"
"12/03/2020","Proyecto Carbono CAS","COLCX-14-0004-2015","9/5/2018","5/8/2019","2015","Colcx-14-0004-2015-0001-5535","Impuesto al Carbono","LATAM AIRLINES COLOMBIA SA","890704196-6","ORGANIZACIÓN TERPEL SA","830095213-0 ","5535"
"12/03/2020","Proyecto Carbono CAS","COLCX-14-0004-2016","9/5/2018","5/8/2019","2016","Colcx-14-0004-2016-0001-5750","Impuesto al Carbono","LATAM AIRLINES COLOMBIA SA","890704196-6","ORGANIZACIÓN TERPEL SA","830095213-0 ","5750"
"12/03/2020","Proyecto Carbono CAS","COLCX-14-0004-2017","9/5/2018","5/8/2019","2017","Colcx-14-0004-2017-3913-5750","Impuesto al Carbono","LATAM AIRLINES COLOMBIA SA","890704196-6","ORGANIZACIÓN TERPEL SA","830095213-0 ","1838"
"12/03/2020","Proyecto Carbono CAS","COLCX-14-0004-2017","9/5/2018","5/8/2019","2017","Colcx-14-0004-2017-0001-3912","Impuesto al Carbono","LATAM AIRLINES COLOMBIA SA","890704196-6","CHEVRON PETROLEUM COMPANY","860005223-9","3912"
"12/03/2020","Proyecto Carbono CAS","COLCX-14-0004-2019","9/5/2018","5/8/2019","2019","Colcx-14-0004-2019-423456-430670","Impuesto al Carbono","LATAM AIRLINES COLOMBIA SA","890704196-6","ORGANIZACIÓN TERPEL SA","830095213-0 ","7215"
"12/03/2020","Proyecto Carbono CAS","COLCX-14-0004-2018","9/5/2018","5/8/2019","2018","Colcx-14-0004-2018-0001-5750","Impuesto al Carbono","LATAM AIRLINES COLOMBIA SA","890704196-6","CHEVRON PETROLEUM COMPANY","860005223-9","5750"
"12/03/2020","Proyecto Carbono CAS","COLCX-14-0004-2019","9/5/2018","5/8/2019","2019","Colcx-14-0004-2019-083456-423455","Impuesto al Carbono","PRIMAX COLOMBIA SA","860002554-8","PRIMAX COLOMBIA SA","860002554-8","340000"
"12/03/2020","Proyecto Carbono CAS","COLCX-14-0004-2019","9/5/2018","5/8/2019","2019","Colcx-14-0004-2019-83455-83455","Impuesto al Carbono","TCC SAS","830016640-4","ORGANIZACIÓN TERPEL SA","830095213-0 ","1"
"11/03/2020","Proyecto Carbono CAS","COLCX-14-0004-2019","9/5/2018","5/8/2019","2019","Colcx-14-0004-2019-82299-83048","Impuesto al Carbono","TCC SAS","830016640-4","PRIMAX COLOMBIA SA","860002554-8","750"
"11/03/2020","Proyecto Carbono CAS","COLCX-14-0004-2019","9/5/2018","5/8/2019","2019","Colcx-14-0004-2019-83049-83454","Impuesto al Carbono","COLTUGS SAS","900485260-4","PRIMAX COLOMBIA SA","860002554-8","406"
"11/03/2020","Proyecto Carbono CAS","COLCX-14-0004-2019","9/5/2018","5/8/2019","2019","Colcx-14-0004-2019-79562-80372","Impuesto al Carbono","CEMEX COLOMBIA SA","860002523-1","PRIMAX COLOMBIA SA","860002554-8","811"
"11/03/2020","Proyecto Carbono CAS","COLCX-14-0004-2019","9/5/2018","5/8/2019","2019","Colcx-14-0004-2019-80373-82298","Impuesto al Carbono","CEMEX TRANSPORTES DE COLOMBIA SA","830078000-7","PRIMAX COLOMBIA SA","860002554-8","1926"
"11/03/2020","Proyecto Carbono CAS","COLCX-14-0004-2019","9/5/2018","5/8/2019","2019","Colcx-14-0004-2019-79536-79561","Impuesto al Carbono","CORONA - DESPACHADORA INTERNACIONAL DE COLOMBIA SAS","860068121-6","BIOMAX BIOCOMBUSTIBLES SA","830136799-1","26"
"11/03/2020","Proyecto Carbono CAS","COLCX-14-0004-2019","9/5/2018","5/8/2019","2019","Colcx-14-0004-2019-79443-79535","Impuesto al Carbono","Empresa Aérea de Servicios y Facilitación Logística Integral S.A.","900088915-7","PUMA ENERGY COLOMBIA COMBUSTIBLES SAS","900497906-5","93"
"11/03/2020","Proyecto Carbono CAS","COLCX-14-0004-2019","9/5/2018","5/8/2019","2019","Colcx-14-0004-2019-79249-79442","Impuesto al Carbono","CORONA - DESPACHADORA INTERNACIONAL DE COLOMBIA SAS","860068121-6","PETROBRAS COLOMBIA COMBUSTIBLES SA","900047822-5","194"
"11/03/2020","Proyecto Carbono CAS","COLCX-14-0004-2019","9/5/2018","5/8/2019","2019","Colcx-14-0004-2019-79198-79248","Impuesto al Carbono","COLVANES SAS","800185306-4","PETROBRAS COLOMBIA COMBUSTIBLES SA","900047822-5","51"
"11/03/2020","Proyecto Carbono CAS","COLCX-14-0004-2019","9/5/2018","5/8/2019","2019","Colcx-14-0004-2019-77862-77930","Impuesto al Carbono","CORONA - DESPACHADORA INTERNACIONAL DE COLOMBIA SAS","860068121-6","CHEVRON PETROLEUM COMPANY","860005223-9","69"
"11/03/2020","Proyecto Carbono CAS","COLCX-14-0004-2019","9/5/2018","5/8/2019","2019","Colcx-14-0004-2019-77931-79197","Impuesto al Carbono","COLTANQUES SAS","860040576-1","PETROBRAS COLOMBIA COMBUSTIBLES SA","900047822-5","1267"
"11/03/2020","Proyecto Carbono CAS","COLCX-14-0004-2019","9/5/2018","5/8/2019","2019","Colcx-14-0004-2019-75764-77861","Impuesto al Carbono","GMOVIL SAS","900364704-3","CHEVRON PETROLEUM COMPANY","860005223-9","2098"
"11/03/2020","Proyecto Carbono CAS","COLCX-14-0004-2019","9/5/2018","5/8/2019","2019","Colcx-14-0004-2019-75666-75763","Impuesto al Carbono","Empresa Aérea de Servicios y Facilitación Logística Integral S.A.","900088915-7","CHEVRON PETROLEUM COMPANY","860005223-9","98"
"11/03/2020","Proyecto Carbono CAS","COLCX-14-0004-2019","9/5/2018","5/8/2019","2019","Colcx-14-0004-2019-75631-75665","Impuesto al Carbono","Empresa Aérea de Servicios y Facilitación Logística Integral S.A.","900088915-7","CHEVRON PETROLEUM COMPANY","860005223-9","35"
"11/03/2020","Proyecto Carbono CAS","COLCX-14-0004-2019","9/5/2018","5/8/2019","2019","Colcx-14-0004-2019-75379-75630","Impuesto al Carbono","Empresa Aérea de Servicios y Facilitación Logística Integral S.A.","900088915-7","CHEVRON PETROLEUM COMPANY","860005223-9","252"
"11/03/2020","Proyecto Carbono CAS","COLCX-14-0004-2019","9/5/2018","5/8/2019","2019","Colcx-14-0004-2019-74112-75378","Impuesto al Carbono","COLVANES SAS","800185306-4","CHEVRON PETROLEUM COMPANY","860005223-9","1267"
"11/03/2020","Proyecto Carbono CAS","COLCX-14-0004-2019","9/5/2018","5/8/2019","2019","Colcx-14-0004-2019-71578-74111","Impuesto al Carbono","COLTANQUES SAS","860040576-1","CHEVRON PETROLEUM COMPANY","860005223-9","2534"
