Fecha de retiro;Proyecto;Año;Cod. Vintage;Cod. COLCERs retirados;Propósito del retiro;Usuario final;Sujeto pasivo;COLCERs retirados
2020-10-17 0:00:00;Carbono Sombrilla Abejorral;2014;COLCX-14-0001-2014;COLCX-14-0001-2014-0001-5776;Impuesto al Carbono;860.005.223-9 - CHEVRON PETROLEUM COMPANY;860.005.223-9 - CHEVRON PETROLEUM COMPANY;5776
2020-10-09 0:00:00;SOMBRILLA URRAO FCG;2018;COLCX-14-0009-2018;COLCX-14-0009-2018-17581-19940;Impuesto al Carbono;901.123.549-8 - COMERCIALIZADORA INTERNACIONAL OCTANO INDUSTRIAL SAS;901.123.549-8 - COMERCIALIZADORA INTERNACIONAL OCTANO INDUSTRIAL SAS;2360
2020-09-29 0:00:00;Proyecto Forestal CO2CERO CORDILLERA CENTRAL;2010;COLCX-14-0016-2010;COLCX-14-0016-2010-01-27;Compensación voluntaria;800.052.640-9 - EMPRESA DE ENERGIA DEL QUINDIO S.A. E.S.P.;800.052.640-9 - EMPRESA DE ENERGIA DEL QUINDIO S.A. E.S.P.;27
2020-09-29 0:00:00;Proyecto Forestal CO2CERO CORDILLERA CENTRAL;2011;COLCX-14-0016-2011;COLCX-14-0016-2011-001-144;Compensación voluntaria;800.052.640-9 - EMPRESA DE ENERGIA DEL QUINDIO S.A. E.S.P.;800.052.640-9 - EMPRESA DE ENERGIA DEL QUINDIO S.A. E.S.P.;144
2020-09-29 0:00:00;Proyecto Forestal CO2CERO CORDILLERA CENTRAL;2012;COLCX-14-0016-2012;COLCX-14-0016-2012-0001-4395;Compensación voluntaria;800.052.640-9 - EMPRESA DE ENERGIA DEL QUINDIO S.A. E.S.P.;800.052.640-9 - EMPRESA DE ENERGIA DEL QUINDIO S.A. E.S.P.;4395
2020-09-29 0:00:00;Proyecto Forestal CO2CERO CORDILLERA CENTRAL;2013;COLCX-14-0016-2013;COLCX-14-0016-2013-0001-1934;Compensación voluntaria;800.052.640-9 - EMPRESA DE ENERGIA DEL QUINDIO S.A. E.S.P.;800.052.640-9 - EMPRESA DE ENERGIA DEL QUINDIO S.A. E.S.P.;1934
2020-09-21 0:00:00;Proyecto forestal CO2CERO SANTANDER;2016;COLCX-14-0015-2016;COLCX-14-0015-2016-05373-36606;Impuesto al Carbono;819.001.667-8 - PETROLEOS DEL MILENIO SAS;819.001.667-8 - PETROLEOS DEL MILENIO SAS;31234
2020-09-21 0:00:00;Proyecto forestal CO2CERO SANTANDER;2017;COLCX-14-0015-2017;COLCX-14-0015-2017-00001-36012;Impuesto al Carbono;819.001.667-8 - PETROLEOS DEL MILENIO SAS;819.001.667-8 - PETROLEOS DEL MILENIO SAS;36012
2020-09-21 0:00:00;Proyecto forestal CO2CERO SANTANDER;2018;COLCX-14-0015-2018;COLCX-14-0015-2018-00001-14254;Impuesto al Carbono;819.001.667-8 - PETROLEOS DEL MILENIO SAS;819.001.667-8 - PETROLEOS DEL MILENIO SAS;14254
2020-09-11 0:00:00;Proyecto forestal CO2CERO SANTANDER;2015;COLCX-14-0015-2015;COLCX-14-0015-2015-15457-16283;Impuesto al Carbono;891.900.196-1 - INGENIO CARMELITA;860.002.554-8 - PRIMAX COLOMBIA SA;827
2020-09-11 0:00:00;Proyecto forestal CO2CERO SANTANDER;2015;COLCX-14-0015-2015;COLCX-14-0015-2015-16284-16333;Impuesto al Carbono;901.122.635-9 - CRUSSAR SAS;830.095.213-0 - ORGANIZACIÓN TERPEL SA;50
2020-09-11 0:00:00;Proyecto forestal CO2CERO SANTANDER;2015;COLCX-14-0015-2015;COLCX-14-0015-2015-16334-16418;Impuesto al Carbono;800.185.397-1 - IMBOCAR SA;830.095.213-0 - ORGANIZACIÓN TERPEL SA;85
2020-09-11 0:00:00;Proyecto forestal CO2CERO SANTANDER;2015;COLCX-14-0015-2015;COLCX-14-0015-2015-16419-16463;Impuesto al Carbono;811.035.903-9 - TRANSATELLITAL SAS;830.095.213-0 - ORGANIZACIÓN TERPEL SA;45
2020-09-11 0:00:00;Proyecto forestal CO2CERO SANTANDER;2015;COLCX-14-0015-2015;COLCX-14-0015-2015-16464-17071;Impuesto al Carbono;900.142.908-6 - RIMORCHIATORI RIUNITI COLOMBIA S.A.S;830.095.213-0 - ORGANIZACIÓN TERPEL SA;608
2020-09-11 0:00:00;Proyecto forestal CO2CERO SANTANDER;2015;COLCX-14-0015-2015;COLCX-14-0015-2015-17072-17091;Impuesto al Carbono;860.002.523-1 - CEMEX COLOMBIA SA;830.095.213-0 - ORGANIZACIÓN TERPEL SA;20
2020-09-11 0:00:00;Proyecto forestal CO2CERO SANTANDER;2015;COLCX-14-0015-2015;COLCX-14-0015-2015-17092-18915;Impuesto al Carbono;830.078.000-7 - CEMEX TRANSPORTES DE COLOMBIA SA;860.002.554-8 - PRIMAX COLOMBIA SA;1824
2020-09-11 0:00:00;Proyecto forestal CO2CERO SANTANDER;2015;COLCX-14-0015-2015;COLCX-14-0015-2015-18916-19230;Impuesto al Carbono;830.078.000-7 - CEMEX TRANSPORTES DE COLOMBIA SA;830.095.213-0 - ORGANIZACIÓN TERPEL SA;315
2020-09-11 0:00:00;Proyecto forestal CO2CERO SANTANDER;2015;COLCX-14-0015-2015;COLCX-14-0015-2015-19231-19413;Impuesto al Carbono;860.040.576-1 - COLTANQUES SAS;830.095.213-0 - ORGANIZACIÓN TERPEL SA;183
2020-09-11 0:00:00;Proyecto forestal CO2CERO SANTANDER;2015;COLCX-14-0015-2015;COLCX-14-0015-2015-19414-21440;Impuesto al Carbono;860.040.576-1 - COLTANQUES SAS;860.005.223-9 - CHEVRON PETROLEUM COMPANY;2027
2020-09-11 0:00:00;Proyecto forestal CO2CERO SANTANDER;2015;COLCX-14-0015-2015;COLCX-14-0015-2015-21441-22327;Impuesto al Carbono;860.040.576-1 - COLTANQUES SAS;900.047.822-5 - PETROBRAS COLOMBIA COMBUSTIBLES SA;887
2020-09-11 0:00:00;Proyecto forestal CO2CERO SANTANDER;2015;COLCX-14-0015-2015;COLCX-14-0015-2015-22328-22986;Impuesto al Carbono;800.185.306-4 - COLVANES SAS;830.095.213-0 - ORGANIZACIÓN TERPEL SA;659
2020-09-11 0:00:00;Proyecto forestal CO2CERO SANTANDER;2015;COLCX-14-0015-2015;COLCX-14-0015-2015-22987-24000;Impuesto al Carbono;800.185.306-4 - COLVANES SAS;860.005.223-9 - CHEVRON PETROLEUM COMPANY;1014
2020-09-11 0:00:00;Proyecto forestal CO2CERO SANTANDER;2015;COLCX-14-0015-2015;COLCX-14-0015-2015-24001-24036;Impuesto al Carbono;800.185.306-4 - COLVANES SAS;900.047.822-5 - PETROBRAS COLOMBIA COMBUSTIBLES SA;36
2020-09-11 0:00:00;Proyecto forestal CO2CERO SANTANDER;2015;COLCX-14-0015-2015;COLCX-14-0015-2015-24037-25759;Impuesto al Carbono;900.364.704-3 - GMOVIL SAS;860.005.223-9 - CHEVRON PETROLEUM COMPANY;1723
2020-09-11 0:00:00;Proyecto forestal CO2CERO SANTANDER;2015;COLCX-14-0015-2015;COLCX-14-0015-2015-25760-25885;Impuesto al Carbono;901.253.015-4 - EQUIRENT VEHICULOS Y MAQUINARIA;830.095.213-0 - ORGANIZACIÓN TERPEL SA;126
2020-09-11 0:00:00;Proyecto forestal CO2CERO SANTANDER;2015;COLCX-14-0015-2015;COLCX-14-0015-2015-25886-25888;Impuesto al Carbono;900.248.356-7 - EQUIRENT BLINDADOS;830.095.213-0 - ORGANIZACIÓN TERPEL SA;3
2020-09-11 0:00:00;Proyecto forestal CO2CERO SANTANDER;2015;COLCX-14-0015-2015;COLCX-14-0015-2015-25889-26028;Impuesto al Carbono;800.204.462-8 - EQUIRENT SA;830.095.213-0 - ORGANIZACIÓN TERPEL SA;140
2020-09-11 0:00:00;Proyecto forestal CO2CERO SANTANDER;2015;COLCX-14-0015-2015;COLCX-14-0015-2015-26029-26451;Impuesto al Carbono;900.335.279-0 - INVERSIONES GLP SAS ESP;830.095.213-0 - ORGANIZACIÓN TERPEL SA;423
2020-09-11 0:00:00;Proyecto forestal CO2CERO SANTANDER;2015;COLCX-14-0015-2015;COLCX-14-0015-2015-26452-27512;Impuesto al Carbono;901.160.786-4 - DISTRIBUIDORA DE COMBUSTIBLES DISCOM SAS;901.160.786-4 - DISTRIBUIDORA DE COMBUSTIBLES DISCOM SAS;1061
2020-09-11 0:00:00;Proyecto forestal CO2CERO SANTANDER;2016;COLCX-14-0015-2016;COLCX-14-0015-2016-0001-5372;Impuesto al Carbono;901.160.786-4 - DISTRIBUIDORA DE COMBUSTIBLES DISCOM SAS;901.160.786-4 - DISTRIBUIDORA DE COMBUSTIBLES DISCOM SAS;5372
2020-09-10 0:00:00;SOMBRILLA URRAO FCG;2018;COLCX-14-0009-2018;COLCX-14-0009-2018-15221-17580;Impuesto al Carbono;901.123.549-8 - COMERCIALIZADORA INTERNACIONAL OCTANO INDUSTRIAL SAS;901.123.549-8 - COMERCIALIZADORA INTERNACIONAL OCTANO INDUSTRIAL SAS;2360
2020-09-10 0:00:00;Proyecto forestal CO2CERO SANTANDER;2015;COLCX-14-0015-2015;COLCX-14-0015-2015-001-315;Impuesto al Carbono;830.002.366-0 - BIMBO DE COLOMBIA S.A.;830.095.213-0 - ORGANIZACIÓN TERPEL SA;315
2020-09-10 0:00:00;Proyecto forestal CO2CERO SANTANDER;2015;COLCX-14-0015-2015;COLCX-14-0015-2015-00316-15456;Impuesto al Carbono;830.126.302-2 - FRONTERA ENERGY COLOMBIA CORP, SUCURSAL COLOMBIA;830.126.302-2 - FRONTERA ENERGY COLOMBIA CORP, SUCURSAL COLOMBIA;15141
2020-08-19 0:00:00;Carbono Enbosque;2016;COLCX-14-0002-2016;COLCX-14-0002-2016-3085-5164;Impuesto al Carbono;819.001.667-8 - PETROLEOS DEL MILENIO SAS;819.001.667-8 - PETROLEOS DEL MILENIO SAS;2080
2020-08-19 0:00:00;Carbono Enbosque;2017;COLCX-14-0002-2017;COLCX-14-0002-2017-0001-5164;Impuesto al Carbono;819.001.667-8 - PETROLEOS DEL MILENIO SAS;819.001.667-8 - PETROLEOS DEL MILENIO SAS;5164
2020-08-19 0:00:00;Carbono Enbosque;2018;COLCX-14-0002-2018;COLCX-14-0002-2018-0001-5164;Impuesto al Carbono;819.001.667-8 - PETROLEOS DEL MILENIO SAS;819.001.667-8 - PETROLEOS DEL MILENIO SAS;5164
2020-08-19 0:00:00;Carbono Enbosque;2019;COLCX-14-0002-2019;COLCX-14-0002-2019-0001-1185;Impuesto al Carbono;819.001.667-8 - PETROLEOS DEL MILENIO SAS;819.001.667-8 - PETROLEOS DEL MILENIO SAS;1185
2020-08-12 0:00:00;Carbono Enbosque;2015;COLCX-14-0002-2015;COLCX-14-0002-2015-0001-5164;Impuesto al Carbono;901.160.786-4 - DISTRIBUIDORA DE COMBUSTIBLES DISCOM SAS;901.160.786-4 - DISTRIBUIDORA DE COMBUSTIBLES DISCOM SAS;5164
2020-08-12 0:00:00;Carbono Enbosque;2016;COLCX-14-0002-2016;COLCX-14-0002-2016-001-231;Impuesto al Carbono;901.160.786-4 - DISTRIBUIDORA DE COMBUSTIBLES DISCOM SAS;901.160.786-4 - DISTRIBUIDORA DE COMBUSTIBLES DISCOM SAS;231
2020-08-12 0:00:00;Carbono Enbosque;2016;COLCX-14-0002-2016;COLCX-14-0002-2016-232-281;Impuesto al Carbono;901.122.635-9 - CRUSSAR SAS;830.095.213-0 - ORGANIZACIÓN TERPEL SA;50
2020-08-12 0:00:00;Carbono Enbosque;2016;COLCX-14-0002-2016;COLCX-14-0002-2016-282-366;Impuesto al Carbono;800.185.397-1 - IMBOCAR SA;830.095.213-0 - ORGANIZACIÓN TERPEL SA;85
2020-08-12 0:00:00;Carbono Enbosque;2016;COLCX-14-0002-2016;COLCX-14-0002-2016-367-411;Impuesto al Carbono;811.035.903-9 - TRANSATELLITAL SAS;830.095.213-0 - ORGANIZACIÓN TERPEL SA;45
2020-08-12 0:00:00;Carbono Enbosque;2016;COLCX-14-0002-2016;COLCX-14-0002-2016-412-416;Impuesto al Carbono;900.248.356-7 - EQUIRENT BLINDADOS;830.095.213-0 - ORGANIZACIÓN TERPEL SA;5
2020-08-12 0:00:00;Carbono Enbosque;2016;COLCX-14-0002-2016;COLCX-14-0002-2016-417-545;Impuesto al Carbono;800.204.462-8 - EQUIRENT SA;830.095.213-0 - ORGANIZACIÓN TERPEL SA;129
2020-08-12 0:00:00;Carbono Enbosque;2016;COLCX-14-0002-2016;COLCX-14-0002-2016-546-662;Impuesto al Carbono;901.253.015-4 - EQUIRENT VEHICULOS Y MAQUINARIA;830.095.213-0 - ORGANIZACIÓN TERPEL SA;117
2020-08-12 0:00:00;Carbono Enbosque;2016;COLCX-14-0002-2016;COLCX-14-0002-2016-0663-2790;Impuesto al Carbono;900.364.704-3 - GMOVIL SAS;860.005.223-9 - CHEVRON PETROLEUM COMPANY;2128
2020-08-12 0:00:00;Carbono Enbosque;2016;COLCX-14-0002-2016;COLCX-14-0002-2016-2791-3084;Impuesto al Carbono;830.078.000-7 - CEMEX TRANSPORTES DE COLOMBIA SA;830.095.213-0 - ORGANIZACIÓN TERPEL SA;294
2020-08-10 0:00:00;Proyecto Forestal CO2Cero Caribe;2015;COLCX-14-0006-2015;COLCX-14-0006-2015-001-183;Impuesto al Carbono;860.040.576-1 - COLTANQUES SAS;830.095.213-0 - ORGANIZACIÓN TERPEL SA;183
2020-08-10 0:00:00;Proyecto Forestal CO2Cero Caribe;2015;COLCX-14-0006-2015;COLCX-14-0006-2015-0184-1197;Impuesto al Carbono;800.185.306-4 - COLVANES SAS;860.005.223-9 - CHEVRON PETROLEUM COMPANY;1014
2020-08-10 0:00:00;Proyecto Forestal CO2Cero Caribe;2015;COLCX-14-0006-2015;COLCX-14-0006-2015-1198-1343;Impuesto al Carbono;901.160.786-4 - DISTRIBUIDORA DE COMBUSTIBLES DISCOM SAS;901.160.786-4 - DISTRIBUIDORA DE COMBUSTIBLES DISCOM SAS;146
2020-08-10 0:00:00;Proyecto Forestal CO2Cero Caribe;2015;COLCX-14-0006-2015;COLCX-14-0006-2015-01344-24161;Impuesto al Carbono;830.126.302-2 - FRONTERA ENERGY COLOMBIA CORP, SUCURSAL COLOMBIA;830.126.302-2 - FRONTERA ENERGY COLOMBIA CORP, SUCURSAL COLOMBIA;22818
2020-08-10 0:00:00;Carbono Sombrilla Abejorral;2019;COLCX-14-0001-2019;COLCX-14-0001-2019-2627-4501;Impuesto al Carbono;901.160.786-4 - DISTRIBUIDORA DE COMBUSTIBLES DISCOM SAS;901.160.786-4 - DISTRIBUIDORA DE COMBUSTIBLES DISCOM SAS;1875
2020-08-10 0:00:00;SOMBRILLA URRAO FCG;2018;COLCX-14-0009-2018;COLCX-14-0009-2018-13038-15220;Impuesto al Carbono;901.123.549-8 - COMERCIALIZADORA INTERNACIONAL OCTANO INDUSTRIAL SAS;901.123.549-8 - COMERCIALIZADORA INTERNACIONAL OCTANO INDUSTRIAL SAS;2183
2020-08-04 0:00:00;Proyecto Forestal CO2Cero Caribe;2016;COLCX-14-0006-2016;COLCX-14-0006-2016-00001-29182;Impuesto al Carbono;860.002.554-8 - PRIMAX COLOMBIA SA;860.002.554-8 - PRIMAX COLOMBIA SA;29182
2020-08-04 0:00:00;Proyecto Forestal CO2Cero Caribe;2017;COLCX-14-0006-2017;COLCX-14-0006-2017-00001-28518;Impuesto al Carbono;860.002.554-8 - PRIMAX COLOMBIA SA;860.002.554-8 - PRIMAX COLOMBIA SA;28518
2020-08-04 0:00:00;Proyecto Forestal CO2Cero Caribe;2018;COLCX-14-0006-2018;COLCX-14-0006-2018-00001-25669;Impuesto al Carbono;860.002.554-8 - PRIMAX COLOMBIA SA;860.002.554-8 - PRIMAX COLOMBIA SA;25669
2020-08-04 0:00:00;Proyecto Forestal CO2Cero Caribe;2019;COLCX-14-0006-2019;COLCX-14-0006-2019-00001-22413;Impuesto al Carbono;860.002.554-8 - PRIMAX COLOMBIA SA;860.002.554-8 - PRIMAX COLOMBIA SA;22413
2020-07-10 0:00:00;SOMBRILLA URRAO FCG;2018;COLCX-14-0009-2018;COLCX-14-0009-2018-4500-5418;Impuesto al Carbono;830.016.640-4 - TCC SAS;860.002.554-8 - PRIMAX COLOMBIA SA;919
2020-07-10 0:00:00;SOMBRILLA URRAO FCG;2018;COLCX-14-0009-2018;COLCX-14-0009-2018-5419-6284;Impuesto al Carbono;830.016.640-4 - TCC SAS;830.095.213-0 - ORGANIZACIÓN TERPEL SA;866
2020-07-10 0:00:00;SOMBRILLA URRAO FCG;2018;COLCX-14-0009-2018;COLCX-14-0009-2018-06285-10323;Impuesto al Carbono;860.002.554-8 - PRIMAX COLOMBIA SA;860.002.554-8 - PRIMAX COLOMBIA SA;4039
2020-07-10 0:00:00;Carbono Sombrilla Abejorral;2019;COLCX-14-0001-2019;COLCX-14-0001-2019-2229-2626;Impuesto al Carbono;860.002.554-8 - PRIMAX COLOMBIA SA;860.002.554-8 - PRIMAX COLOMBIA SA;398
2020-07-10 0:00:00;SOMBRILLA URRAO FCG;2019;COLCX-14-0009-2019;COLCX-14-0009-2019-38097-38411;Impuesto al Carbono;860.002.554-8 - PRIMAX COLOMBIA SA;860.002.554-8 - PRIMAX COLOMBIA SA;315
2020-07-10 0:00:00;SOMBRILLA URRAO FCG;2018;COLCX-14-0009-2018;COLCX-14-0009-2018-10324-13037;Impuesto al Carbono;901.123.549-8 - COMERCIALIZADORA INTERNACIONAL OCTANO INDUSTRIAL SAS;901.123.549-8 - COMERCIALIZADORA INTERNACIONAL OCTANO INDUSTRIAL SAS;2714
2020-07-08 0:00:00;Carbono Sombrilla Abejorral;2017;COLCX-14-0001-2017;COLCX-14-0001-2017-4101-4415;Impuesto al Carbono;830.002.366-0 - BIMBO DE COLOMBIA S.A.;830.095.213-0 - ORGANIZACIÓN TERPEL SA;315
2020-07-08 0:00:00;Carbono Sombrilla Abejorral;2017;COLCX-14-0001-2017;COLCX-14-0001-2017-4416-5242;Impuesto al Carbono;891.900.196-1 - INGENIO CARMELITA;860.002.554-8 - PRIMAX COLOMBIA SA;827
2020-07-08 0:00:00;Carbono Sombrilla Abejorral;2017;COLCX-14-0001-2017;COLCX-14-0001-2017-5243-5425;Impuesto al Carbono;860.040.576-1 - COLTANQUES SAS;830.095.213-0 - ORGANIZACIÓN TERPEL SA;183
2020-07-08 0:00:00;Carbono Sombrilla Abejorral;2017;COLCX-14-0001-2017;COLCX-14-0001-2017-5426-7146;Impuesto al Carbono;860.040.576-1 - COLTANQUES SAS;860.005.223-9 - CHEVRON PETROLEUM COMPANY;1721
2020-07-08 0:00:00;Carbono Sombrilla Abejorral;2018;COLCX-14-0001-2018;COLCX-14-0001-2018-01-53;Impuesto al Carbono;860.040.576-1 - COLTANQUES SAS;860.005.223-9 - CHEVRON PETROLEUM COMPANY;53
2020-07-08 0:00:00;Carbono Sombrilla Abejorral;2018;COLCX-14-0001-2018;COLCX-14-0001-2018-054-940;Impuesto al Carbono;860.040.576-1 - COLTANQUES SAS;900.047.822-5 - PETROBRAS COLOMBIA COMBUSTIBLES SA;887
2020-07-08 0:00:00;Carbono Sombrilla Abejorral;2018;COLCX-14-0001-2018;COLCX-14-0001-2018-0941-1472;Impuesto al Carbono;800.185.306-4 - COLVANES SAS;830.095.213-0 - ORGANIZACIÓN TERPEL SA;532
2020-07-08 0:00:00;Carbono Sombrilla Abejorral;2018;COLCX-14-0001-2018;COLCX-14-0001-2018-1473-2359;Impuesto al Carbono;800.185.306-4 - COLVANES SAS;860.005.223-9 - CHEVRON PETROLEUM COMPANY;887
2020-07-08 0:00:00;Carbono Sombrilla Abejorral;2018;COLCX-14-0001-2018;COLCX-14-0001-2018-2360-2395;Impuesto al Carbono;800.185.306-4 - COLVANES SAS;900.047.822-5 - PETROBRAS COLOMBIA COMBUSTIBLES SA;36
2020-07-08 0:00:00;Carbono Sombrilla Abejorral;2018;COLCX-14-0001-2018;COLCX-14-0001-2018-2396-2445;Impuesto al Carbono;901.122.635-9 - CRUSSAR SAS;830.095.213-0 - ORGANIZACIÓN TERPEL SA;50
2020-07-08 0:00:00;Carbono Sombrilla Abejorral;2018;COLCX-14-0001-2018;COLCX-14-0001-2018-2446-2530;Impuesto al Carbono;800.185.397-1 - IMBOCAR SA;830.095.213-0 - ORGANIZACIÓN TERPEL SA;85
2020-07-08 0:00:00;Carbono Sombrilla Abejorral;2018;COLCX-14-0001-2018;COLCX-14-0001-2018-2531-2575;Impuesto al Carbono;811.035.903-9 - TRANSATELLITAL SAS;830.095.213-0 - ORGANIZACIÓN TERPEL SA;45
2020-07-08 0:00:00;Carbono Sombrilla Abejorral;2018;COLCX-14-0001-2018;COLCX-14-0001-2018-2576-2925;Impuesto al Carbono;830.078.000-7 - CEMEX TRANSPORTES DE COLOMBIA SA;830.095.213-0 - ORGANIZACIÓN TERPEL SA;350
2020-07-08 0:00:00;Carbono Sombrilla Abejorral;2018;COLCX-14-0001-2018;COLCX-14-0001-2018-2926-4925;Impuesto al Carbono;830.078.000-7 - CEMEX TRANSPORTES DE COLOMBIA SA;860.002.554-8 - PRIMAX COLOMBIA SA;2000
2020-07-08 0:00:00;Carbono Sombrilla Abejorral;2018;COLCX-14-0001-2018;COLCX-14-0001-2018-4926-5652;Impuesto al Carbono;860.002.523-1 - CEMEX COLOMBIA SA;830.095.213-0 - ORGANIZACIÓN TERPEL SA;727
2020-07-08 0:00:00;Carbono Sombrilla Abejorral;2019;COLCX-14-0001-2019;COLCX-14-0001-2019-371-403;Impuesto al Carbono;860.002.523-1 - CEMEX COLOMBIA SA;830.095.213-0 - ORGANIZACIÓN TERPEL SA;33
2020-07-08 0:00:00;Carbono Sombrilla Abejorral;2019;COLCX-14-0001-2019;COLCX-14-0001-2019-0404-1315;Impuesto al Carbono;860.002.523-1 - CEMEX COLOMBIA SA;860.002.554-8 - PRIMAX COLOMBIA SA;912
2020-07-08 0:00:00;Carbono Sombrilla Abejorral;2019;COLCX-14-0001-2019;COLCX-14-0001-2019-1316-1518;Impuesto al Carbono;900.485.260-4 - COLTUGS SAS;860.002.554-8 - PRIMAX COLOMBIA SA;203
2020-07-08 0:00:00;Carbono Sombrilla Abejorral;2019;COLCX-14-0001-2019;COLCX-14-0001-2019-1519-2228;Impuesto al Carbono;900.485.260-4 - COLTUGS SAS;830.095.213-0 - ORGANIZACIÓN TERPEL SA;710
2020-07-08 0:00:00;SOMBRILLA URRAO FCG;2018;COLCX-14-0009-2018;COLCX-14-0009-2018-2715-4499;Impuesto al Carbono;860.002.554-8 - PRIMAX COLOMBIA SA;860.002.554-8 - PRIMAX COLOMBIA SA;1785
2020-06-25 0:00:00;Carbono Sombrilla Abejorral;2016;COLCX-14-0001-2016;COLCX-14-0001-2016-3024-8575;Impuesto al Carbono;901.160.786-4 - DISTRIBUIDORA DE COMBUSTIBLES DISCOM SAS;901.160.786-4 - DISTRIBUIDORA DE COMBUSTIBLES DISCOM SAS;5552
2020-06-25 0:00:00;Carbono Sombrilla Abejorral;2017;COLCX-14-0001-2017;COLCX-14-0001-2017-0001-4100;Impuesto al Carbono;901.160.786-4 - DISTRIBUIDORA DE COMBUSTIBLES DISCOM SAS;901.160.786-4 - DISTRIBUIDORA DE COMBUSTIBLES DISCOM SAS;4100
2020-06-25 0:00:00;SOMBRILLA URRAO FCG;2010;COLCX-14-0009-2010;COLCX-14-0009-2010-01-95;Compensación voluntaria;890.900.841-9 - Caja de Compensación Familiar de Antioquia COMFAMA;890.900.841-9 - Caja de Compensación Familiar de Antioquia COMFAMA;95
2020-06-16 0:00:00;Carbono Sombrilla Abejorral;2016;COLCX-14-0001-2016;COLCX-14-0001-2016-2648-2749;Impuesto al Carbono;800.204.462-8 - EQUIRENT SA;830.095.213-0 - ORGANIZACIÓN TERPEL SA;102
2020-06-16 0:00:00;Carbono Sombrilla Abejorral;2016;COLCX-14-0001-2016;COLCX-14-0001-2016-2750-2752;Impuesto al Carbono;900.248.356-7 - EQUIRENT BLINDADOS;830.095.213-0 - ORGANIZACIÓN TERPEL SA;3
2020-06-16 0:00:00;Carbono Sombrilla Abejorral;2016;COLCX-14-0001-2016;COLCX-14-0001-2016-2753-2843;Impuesto al Carbono;901.253.015-4 - EQUIRENT VEHICULOS Y MAQUINARIA;830.095.213-0 - ORGANIZACIÓN TERPEL SA;91
2020-06-16 0:00:00;Carbono Sombrilla Abejorral;2016;COLCX-14-0001-2016;COLCX-14-0001-2016-2844-2893;Impuesto al Carbono;901.122.635-9 - CRUSSAR SAS;830.095.213-0 - ORGANIZACIÓN TERPEL SA;50
2020-06-16 0:00:00;Carbono Sombrilla Abejorral;2016;COLCX-14-0001-2016;COLCX-14-0001-2016-2894-2978;Impuesto al Carbono;800.185.397-1 - IMBOCAR SA;830.095.213-0 - ORGANIZACIÓN TERPEL SA;85
2020-06-16 0:00:00;Carbono Sombrilla Abejorral;2016;COLCX-14-0001-2016;COLCX-14-0001-2016-2979-3023;Impuesto al Carbono;811.035.903-9 - TRANSATELLITAL SAS;830.095.213-0 - ORGANIZACIÓN TERPEL SA;45
2020-06-16 0:00:00;SOMBRILLA URRAO FCG;2018;COLCX-14-0009-2018;COLCX-14-0009-2018-0001-2714;Impuesto al Carbono;901.123.549-8 - COMERCIALIZADORA INTERNACIONAL OCTANO INDUSTRIAL SAS;901.123.549-8 - COMERCIALIZADORA INTERNACIONAL OCTANO INDUSTRIAL SAS;2714
2020-06-10 0:00:00;Carbono Sombrilla Abejorral;2016;COLCX-14-0001-2016;COLCX-14-0001-2016-1229-2647;Impuesto al Carbono;900.364.704-3 - GMOVIL SAS;860.005.223-9 - CHEVRON PETROLEUM COMPANY;1419
2020-06-10 0:00:00;SOMBRILLA URRAO FCG;2019;COLCX-14-0009-2019;COLCX-14-0009-2019-38096-38096;Impuesto al Carbono;860.005.223-9 - CHEVRON PETROLEUM COMPANY;860.005.223-9 - CHEVRON PETROLEUM COMPANY;1
2020-06-09 0:00:00;Carbono Sombrilla Abejorral;2016;COLCX-14-0001-2016;COLCX-14-0001-2016-244-446;Impuesto al Carbono;900.142.908-6 - RIMORCHIATORI RIUNITI COLOMBIA S.A.S;830.095.213-0 - ORGANIZACIÓN TERPEL SA;203
2020-06-09 0:00:00;Carbono Sombrilla Abejorral;2016;COLCX-14-0001-2016;COLCX-14-0001-2016-447-609;Impuesto al Carbono;900.485.260-4 - COLTUGS SAS;860.002.554-8 - PRIMAX COLOMBIA SA;163
2020-06-09 0:00:00;Carbono Sombrilla Abejorral;2016;COLCX-14-0001-2016;COLCX-14-0001-2016-0610-1228;Impuesto al Carbono;900.485.260-4 - COLTUGS SAS;830.095.213-0 - ORGANIZACIÓN TERPEL SA;619
2020-06-09 0:00:00;SOMBRILLA URRAO FCG;2017;COLCX-14-0009-2017;COLCX-14-0009-2017-36414-36984;Impuesto al Carbono;900.335.279-0 - INVERSIONES GLP SAS ESP;830.095.213-0 - ORGANIZACIÓN TERPEL SA;571
2020-06-09 0:00:00;SOMBRILLA URRAO FCG;2017;COLCX-14-0009-2017;COLCX-14-0009-2017-36985-37516;Impuesto al Carbono;800.185.306-4 - COLVANES SAS;830.095.213-0 - ORGANIZACIÓN TERPEL SA;532
2020-06-09 0:00:00;SOMBRILLA URRAO FCG;2017;COLCX-14-0009-2017;COLCX-14-0009-2017-37517-39290;Impuesto al Carbono;860.040.576-1 - COLTANQUES SAS;860.005.223-9 - CHEVRON PETROLEUM COMPANY;1774
2020-06-09 0:00:00;SOMBRILLA URRAO FCG;2017;COLCX-14-0009-2017;COLCX-14-0009-2017-39291-40177;Impuesto al Carbono;800.185.306-4 - COLVANES SAS;860.005.223-9 - CHEVRON PETROLEUM COMPANY;887
